Date,Neutral,Hname,Hscore,Hfouls,Hblocks,Hsteals,Hturnovers,Hassists,Hteam-rebounds,Hrebounds,Hoff-rebounds,Hft-attempted,Hft-made,Htreys-attempted,Htreys-made,Hfg-attempted,Hfg-made,Hminutes,Aname,Ascore,Afouls,Ablocks,Asteals,Aturnovers,Aassists,Ateam-rebounds,Arebounds,Aoff-rebounds,Aft-attempted,Aft-made,Atreys-attempted,Atreys-made,Afg-attempted,Afg-made,Aminutes
11/12/2012,1,Indiana,87,15,4,8,10,16,0,39,12,30,22,24,9,58,28,40,North Dakota St.,61,21,4,7,16,14,0,26,7,9,7,20,8,56,23,40
11/12/2012,0,Notre Dame,84,17,4,7,16,24,0,38,13,26,16,21,6,58,31,40,Monmouth,57,23,0,8,18,13,0,19,6,19,13,11,2,54,21,40
11/12/2012,1,Florida St.,95,19,5,12,17,17,0,24,9,24,17,18,10,57,34,40,Buffalo,68,22,1,3,25,18,0,26,13,14,8,17,6,54,27,40
11/12/2012,1,Georgia,56,23,1,6,15,7,0,28,6,21,16,16,6,53,17,40,Youngstown St.,68,22,7,6,16,10,0,34,7,22,18,19,6,53,22,40
11/12/2012,0,Clemson,77,10,10,7,6,18,0,36,9,16,10,18,7,56,30,40,Presbyterian,44,11,1,4,12,9,0,26,8,9,7,17,5,53,16,40
11/12/2012,1,Virginia,54,8,4,5,9,14,0,27,8,20,14,8,2,47,19,40,Fairfield,45,16,5,5,13,9,0,28,9,6,4,21,7,47,17,40
11/12/2012,0,Virginia Tech,69,15,9,5,9,14,0,39,8,17,10,21,7,57,26,40,Rhode Island,50,18,2,3,10,4,0,30,8,16,9,21,1,59,20,40
11/12/2012,1,Lafayette,98,26,4,4,11,20,0,31,7,28,22,16,8,64,34,45,Long Island,94,21,6,6,10,15,0,39,13,38,31,21,9,66,27,45
11/12/2012,0,Campbell,67,20,4,5,14,14,0,34,13,21,12,19,5,58,25,40,Northwestern St.,71,18,4,5,15,18,0,39,17,24,13,17,2,63,28,40
11/12/2012,0,Canisius,83,13,5,7,10,13,0,31,10,26,14,17,9,56,30,40,Boston U.,75,26,3,5,13,18,0,25,7,9,7,25,12,57,28,40
11/12/2012,0,Liberty,59,26,4,2,17,13,0,32,9,13,7,18,6,58,23,40,William & Mary,71,15,4,9,10,11,0,31,6,36,25,15,4,44,21,40
11/12/2012,0,N.C. A&T,55,19,2,7,14,7,0,24,5,23,19,15,4,45,16,40,Utah Valley,64,18,1,6,11,15,0,36,10,18,15,22,5,51,22,40
11/12/2012,0,Providence,81,16,6,8,15,21,0,42,13,18,11,15,8,54,31,40,Bryant,49,19,0,7,14,11,0,26,11,18,12,26,5,52,16,40
11/12/2012,0,Quinnipiac,55,16,3,10,14,17,0,24,9,9,3,17,6,53,23,40,American,61,15,2,5,20,10,0,22,3,16,13,11,6,40,21,40
11/12/2012,1,Seton Hall,78,21,3,7,17,12,0,42,17,27,16,20,8,58,27,40,Norfolk St.,65,24,2,8,14,5,0,26,11,29,24,18,5,56,18,40
11/12/2012,1,St. Joseph's,61,10,5,9,11,11,0,39,12,30,16,14,3,49,21,40,Yale,35,20,2,6,16,8,0,29,8,7,3,25,6,52,13,40
11/12/2012,0,St. Peter's,64,16,1,6,19,16,0,37,12,15,6,7,4,56,27,40,Central Conn. St.,61,19,6,7,17,12,0,26,7,19,15,18,4,55,21,40
11/12/2012,0,Memphis,81,12,4,10,9,16,0,45,18,23,17,19,6,69,29,40,North Florida,66,20,4,5,16,13,0,30,8,14,9,28,11,56,22,40
11/12/2012,0,Rutgers,88,14,10,8,7,20,0,37,14,20,11,14,3,68,37,40,Sacred Heart,62,18,3,3,13,14,0,37,18,13,9,18,5,66,24,40
11/12/2012,0,Iowa,73,16,5,7,15,16,0,35,14,23,14,19,7,58,26,40,Cent. Michigan,61,21,4,7,19,11,0,25,5,21,16,18,7,48,19,40
11/12/2012,0,S. Carolina St.,65,15,3,4,19,12,0,35,14,21,12,14,5,53,24,45,Kennesaw St.,67,21,2,6,10,11,0,27,12,18,12,19,5,63,25,45
11/12/2012,0,Iowa St.,98,17,5,11,14,22,0,44,12,13,7,20,11,65,40,40,Alabama A&M,40,16,5,7,17,4,0,19,8,19,10,17,2,52,14,40
11/12/2012,0,Bradley,78,18,1,13,9,22,0,35,11,27,19,12,5,56,27,40,TX Pan American,61,20,6,3,17,17,0,36,12,16,10,20,9,55,21,40
11/12/2012,1,Maryland,67,11,6,6,20,14,0,37,13,29,17,12,4,47,23,40,Morehead St.,45,26,5,7,18,4,0,25,11,8,6,14,1,60,19,40
11/12/2012,0,Minnesota,82,24,9,12,19,18,0,43,16,30,21,14,5,57,28,40,Toledo,56,22,4,10,13,13,0,20,8,23,15,19,3,61,19,40
11/12/2012,1,Texas A&M,83,8,3,5,8,21,0,33,12,20,18,19,7,55,29,40,Troy,65,15,1,1,10,17,0,19,7,4,4,32,13,55,24,40
11/12/2012,1,Texas,69,17,6,3,26,14,0,49,16,29,16,20,7,49,23,40,Coppin St.,46,23,1,18,17,6,0,21,6,17,13,32,5,57,14,40
11/12/2012,0,Illinois,89,14,7,9,8,17,0,33,13,22,14,25,11,65,32,40,St. Francis (NY),64,16,0,3,16,13,0,26,8,14,9,17,7,53,24,40
11/12/2012,0,Illinois St.,100,16,4,4,11,21,0,33,7,10,8,20,10,66,41,40,UCSB,72,14,5,7,12,16,0,27,10,16,12,22,8,63,26,40
11/12/2012,1,Kansas St.,79,17,8,11,10,20,0,37,19,19,10,26,11,72,29,40,Lamar,55,17,4,5,26,13,0,30,7,13,8,9,5,47,21,40
11/12/2012,0,New Orleans,55,18,3,9,27,8,0,18,7,33,20,12,1,48,17,40,Southern Ill.,72,25,2,13,27,14,0,36,10,18,15,8,1,55,28,40
11/12/2012,1,Lehigh,89,20,5,8,11,19,0,31,7,23,16,24,11,60,31,40,Robert Morris,60,19,6,5,21,12,0,41,16,18,14,22,4,62,21,40
11/12/2012,1,Michigan,91,10,1,3,13,18,0,39,6,16,12,21,13,55,33,40,IUPUI,54,13,0,5,9,12,0,21,3,4,2,23,8,63,22,40
11/12/2012,1,Delaware,84,24,3,9,18,10,0,46,14,38,28,11,4,57,26,40,Pennsylvania,69,31,4,10,18,12,0,21,5,29,18,18,7,52,22,40
11/12/2012,0,Oregon,80,22,5,9,17,16,0,33,10,24,17,19,9,55,27,40,Portland St.,69,19,0,5,15,6,0,23,4,19,17,11,4,53,24,40
11/12/2012,1,UNLV,92,22,8,11,17,24,0,47,11,21,17,27,9,66,33,40,Northern Arizona,54,19,0,6,18,9,0,21,5,24,19,21,5,60,15,40
11/12/2012,0,CSU Northridge,96,27,0,13,15,28,0,53,23,21,15,12,3,84,39,40,Eastern Wash.,79,16,9,9,22,12,0,39,12,36,24,21,7,58,24,40
11/12/2012,1,MD Eastern Shore,52,17,2,10,12,8,0,42,16,24,19,33,5,61,14,40,AR Pine Bluff,62,17,4,8,12,14,0,32,7,16,9,15,7,52,23,40
11/12/2012,0,Stanford,81,20,1,8,15,11,0,35,12,27,21,13,2,64,29,40,CSU Fullerton,68,25,1,5,25,12,0,29,5,17,13,22,9,53,23,40
11/12/2012,0,Gonzaga,84,24,1,7,12,17,0,33,9,36,23,16,9,50,26,40,West Virginia,50,28,4,10,18,8,0,31,15,25,17,26,3,55,15,40
11/12/2012,0,New Mexico,86,19,3,4,11,15,0,36,10,44,38,17,4,54,22,40,Davidson,81,27,2,4,8,18,0,26,9,20,15,30,12,64,27,40
11/12/2012,1,Hawaii,73,12,3,8,17,12,0,38,11,24,17,13,2,55,27,40,Houston Baptist,60,20,1,4,12,10,0,27,10,11,7,15,3,66,25,40
11/13/2012,0,Rider,46,20,2,8,15,8,0,25,9,14,8,20,6,52,16,40,Stony Brook,54,18,3,5,20,7,0,34,7,24,19,14,3,37,16,40
11/13/2012,0,Valparaiso,69,9,7,8,16,16,0,31,3,9,6,24,13,48,25,40,Northern Illinois,46,12,5,10,13,7,0,32,13,7,4,18,4,65,19,40
11/13/2012,0,Massachusetts,67,22,11,12,17,15,0,33,11,14,10,21,7,65,25,40,Harvard,64,15,6,9,19,13,0,28,4,26,22,11,4,51,19,40
11/13/2012,0,Kent St.,66,22,1,11,21,10,0,39,18,17,11,23,5,67,25,40,Temple,80,13,6,16,19,18,0,28,5,27,18,22,8,51,27,40
11/13/2012,0,St. John's,77,15,12,7,15,14,0,42,11,24,17,10,4,61,28,40,Detroit,74,20,4,11,11,13,0,38,17,16,11,29,9,78,27,40
11/13/2012,0,Xavier,62,14,1,5,9,14,0,29,5,17,11,17,5,46,23,40,Butler,47,18,1,4,10,9,0,28,10,12,5,18,4,52,19,40
11/13/2012,1,Pennsylvania,53,21,2,6,17,9,0,33,12,19,13,14,2,53,19,40,Fairfield,62,25,5,6,15,15,0,27,6,23,19,13,5,47,19,40
11/13/2012,1,Bowling Green,66,17,2,10,8,14,0,27,11,7,5,21,7,66,27,40,IUPUI,80,10,1,5,14,16,0,34,8,26,15,15,7,48,29,40
11/13/2012,1,Robert Morris,74,17,4,7,10,10,0,37,10,32,26,28,8,53,20,40,Fordham,58,22,2,2,11,14,0,28,6,20,11,29,9,53,19,40
11/13/2012,1,Kansas,64,14,7,11,16,8,0,24,6,18,12,9,4,48,24,40,Michigan St.,67,18,6,8,15,11,0,27,9,17,13,10,4,48,25,40
11/13/2012,0,Connecticut,67,18,7,9,8,14,0,28,11,18,14,12,3,56,25,40,Vermont,49,16,3,7,15,8,0,36,16,21,16,18,3,50,15,40
11/13/2012,0,Cincinnati,102,17,7,7,15,20,0,50,14,25,16,18,8,70,39,40,Miss. Valley St.,60,21,1,6,15,13,0,20,5,19,9,19,7,64,22,40
11/13/2012,0,Stetson,88,8,2,8,15,21,0,29,13,16,9,24,11,61,34,40,Florida A&M,66,16,4,10,17,9,0,30,15,13,10,14,2,61,27,40
11/13/2012,0,Mount St. Mary's,70,23,3,11,16,14,0,21,5,14,12,21,8,49,25,40,Hartford,63,18,2,4,20,10,0,24,8,23,14,12,5,42,22,40
11/13/2012,0,Dartmouth,58,27,3,11,18,6,0,33,10,29,20,26,6,60,16,40,New Hampshire,72,21,4,10,19,11,0,48,12,44,28,13,4,45,20,40
11/13/2012,0,Princeton,66,16,3,8,13,19,0,23,13,10,7,23,7,55,26,40,Northeastern,67,14,3,9,17,13,0,21,4,17,13,11,8,40,23,40
11/13/2012,0,Miami (OH),80,16,2,22,14,21,0,32,16,21,15,22,9,65,28,40,Grambling St.,54,19,5,5,32,11,0,29,6,12,9,16,7,42,19,40
11/13/2012,1,North Texas,74,14,3,11,15,19,0,32,10,21,13,10,3,64,29,40,Lamar,59,18,4,8,23,8,0,37,12,15,8,6,1,60,25,40
11/13/2012,1,Richmond,101,17,2,12,8,26,0,30,8,28,23,28,14,55,32,40,N.C. Wilmington,58,23,2,4,18,11,0,34,16,19,19,14,3,56,18,40
11/13/2012,1,Virginia,53,17,4,5,12,10,0,30,12,15,9,21,4,57,20,40,Delaware,59,13,2,7,14,7,0,32,9,17,14,16,5,47,20,40
11/13/2012,0,Niagara,86,20,1,5,12,14,0,39,10,18,12,28,10,62,32,40,St. Francis (PA),69,16,2,3,10,6,0,29,10,25,13,22,8,58,24,40
11/13/2012,0,Appalachian St.,64,15,0,4,16,5,0,25,6,21,16,18,6,56,21,40,High Point,86,19,6,11,10,17,0,29,6,15,8,17,8,61,35,40
11/13/2012,0,Bucknell,61,16,5,5,16,13,0,31,8,29,22,12,7,38,16,40,George Mason,56,25,2,8,11,9,0,24,9,12,5,17,7,55,22,40
11/13/2012,0,UCF,85,10,7,9,15,25,0,31,6,15,8,12,5,55,36,40,Alabama St.,56,14,1,6,15,11,0,20,7,10,4,24,6,63,23,40
11/13/2012,0,Savannah St.,55,26,3,12,21,9,0,29,13,23,11,16,2,53,21,40,Middle Tenn. St.,58,24,4,12,21,11,0,33,11,38,25,2,1,38,16,40
11/13/2012,0,VCU,51,15,2,9,14,11,0,32,9,23,12,14,5,49,17,40,Wichita St.,53,20,7,8,13,9,0,35,13,16,10,19,3,57,20,40
11/13/2012,0,Indiana St.,66,14,7,4,14,13,0,27,3,26,19,13,5,37,21,40,Winthrop,55,22,0,7,12,9,0,29,13,14,10,26,7,59,19,40
11/13/2012,0,Fla Gulf Coast,63,23,3,9,18,12,0,37,10,15,12,11,1,51,25,40,Miami (FL),51,16,2,7,16,10,0,31,13,21,11,26,8,55,16,40
11/13/2012,1,Michigan,77,9,1,3,10,16,0,45,11,12,8,24,9,59,30,40,Cleveland St.,47,13,1,4,10,7,0,27,7,9,7,24,6,56,17,40
11/13/2012,1,Missouri,91,18,10,11,9,11,0,54,22,44,31,22,8,68,26,40,Alcorn St.,54,29,4,5,15,7,0,33,13,20,12,12,4,62,19,40
11/13/2012,0,Northwestern,79,16,7,6,11,24,0,40,6,14,10,25,11,58,29,40,Texas Southern,49,19,3,5,14,10,0,33,8,18,10,26,5,58,17,40
11/13/2012,1,West. Kentucky,74,15,6,8,15,17,0,44,14,15,10,25,8,67,28,40,Austin Peay,54,13,4,4,18,7,0,30,7,14,9,18,5,61,20,40
11/13/2012,0,LSU,73,20,5,10,19,18,0,43,17,22,12,22,9,59,26,40,McNeese St.,48,19,8,14,18,1,0,25,10,23,16,12,0,54,16,40
11/13/2012,0,Mississippi,90,18,3,9,11,19,0,27,10,25,15,27,9,65,33,40,Coastal Carolina,72,20,3,6,19,17,0,37,14,22,14,16,6,62,26,40
11/13/2012,0,Mississippi St.,78,16,5,17,14,16,0,35,9,28,14,10,4,61,30,40,Florida Atlantic,58,20,4,9,27,10,0,37,13,15,10,24,6,63,21,40
11/13/2012,0,Eastern Illinois,44,16,3,8,11,8,0,24,4,16,8,17,4,43,16,40,Wright St.,56,15,4,6,17,11,0,34,9,21,14,20,6,43,18,40
11/13/2012,0,South Dakota St.,78,15,5,4,16,17,0,35,6,32,25,19,7,47,23,40,Tennessee St.,71,24,2,13,11,16,0,33,13,14,10,25,9,70,26,40
11/13/2012,1,Tulane,65,12,1,4,13,11,0,34,13,35,28,14,5,49,16,40,Bethune-Cookman,55,26,7,4,15,14,0,32,13,7,4,22,7,57,22,40
11/13/2012,1,Pittsburgh,78,17,3,6,6,17,0,38,14,22,16,16,4,60,29,40,Lehigh,53,16,4,1,15,5,0,20,2,20,15,14,6,41,16,40
11/13/2012,1,BYU,80,15,6,12,16,21,0,38,7,12,10,20,8,60,31,40,Georgia St.,62,14,3,13,14,9,0,32,11,15,13,22,3,65,23,40
11/13/2012,0,Marquette,64,19,3,5,12,18,0,35,7,25,18,10,2,52,22,40,SE Louisiana,53,23,1,3,12,11,0,27,6,17,10,20,5,54,19,40
11/13/2012,0,Charlotte,66,21,3,5,18,9,0,39,16,31,23,7,1,43,21,40,Georgia Southern,53,26,4,6,12,8,0,18,8,24,17,16,4,46,16,40
11/13/2012,0,California,79,11,1,4,12,17,0,38,15,15,11,16,8,67,30,40,Pepperdine,62,16,2,3,17,11,0,32,10,7,4,14,6,60,26,40
11/13/2012,0,USC,62,18,1,3,11,16,0,34,8,12,7,16,5,56,25,40,Long Beach St.,44,16,0,7,15,5,0,29,6,21,13,20,7,42,12,40
11/13/2012,0,Boise St.,88,19,1,5,5,18,0,25,10,25,21,34,11,65,28,40,Oakland,80,22,2,2,12,10,0,29,8,27,18,19,6,54,28,40
11/13/2012,0,Washington,62,19,4,4,15,10,0,35,15,26,15,12,3,53,22,40,Albany,63,19,5,6,13,14,0,20,5,16,10,19,7,51,23,40
11/13/2012,1,Kentucky,68,20,4,4,13,13,0,27,9,21,14,10,4,51,25,40,Duke,75,17,6,6,8,16,0,27,9,22,15,18,8,57,26,40
11/13/2012,0,San Jose St.,75,22,3,6,15,16,0,35,10,24,14,19,7,66,27,40,Houston,77,22,7,2,12,16,0,37,5,23,16,12,5,61,28,40
11/13/2012,1,UCLA,80,17,3,11,9,14,0,39,8,27,22,12,2,74,28,45,UC Irvine,79,23,2,6,18,17,0,51,16,21,11,22,10,73,29,45
11/14/2012,0,Gardner-Webb,62,21,5,10,11,12,0,28,11,24,16,17,2,61,22,40,Lipscomb,66,21,0,5,22,12,0,41,11,20,11,12,5,51,25,40
11/14/2012,1,Southern,83,23,1,7,12,17,0,36,13,19,16,16,7,63,30,40,South Dakota,79,16,2,5,12,9,0,26,6,31,20,19,5,55,27,40
11/14/2012,0,Florida,74,15,2,2,20,9,0,39,9,20,16,12,6,42,26,40,Wisconsin,56,18,1,11,10,12,0,21,12,14,7,24,7,59,21,40
11/14/2012,1,Georgetown,68,13,5,7,9,17,0,28,6,26,18,15,2,48,24,40,Liberty,59,22,1,6,15,13,0,24,4,9,7,19,10,49,21,40
11/14/2012,0,Georgia Tech,52,11,3,6,7,10,0,30,11,16,11,20,3,57,19,40,Presbyterian,38,20,1,3,18,10,0,22,1,7,3,15,5,40,15,40
11/14/2012,0,Holy Cross,57,15,10,1,11,12,0,44,11,20,14,23,7,62,18,40,Maine,54,19,7,6,12,10,0,43,12,18,14,19,2,65,19,40
11/14/2012,0,Cornell,68,30,3,6,14,9,0,35,9,28,21,14,5,52,21,40,St. Bonaventure,72,24,2,10,13,13,0,34,11,42,26,14,2,53,22,40
11/14/2012,0,Colgate,74,23,1,7,10,17,0,31,5,22,15,11,5,58,27,40,Marist,60,21,3,5,15,6,0,32,6,30,19,14,3,46,19,40
11/14/2012,0,Delaware St.,73,15,14,10,14,8,0,41,13,27,16,18,5,68,26,45,Wagner,69,23,6,9,18,11,0,41,14,20,15,17,4,69,25,45
11/14/2012,0,Navy,75,19,3,8,8,16,0,38,9,38,24,11,3,54,24,40,Binghamton,52,28,3,5,18,6,0,38,9,32,18,14,2,49,16,40
11/14/2012,0,Savannah St.,54,10,6,8,16,11,0,29,7,15,9,12,3,42,21,40,North Florida,47,17,4,6,15,10,0,15,5,8,6,15,7,48,17,40
11/14/2012,1,Saint Louis,62,13,1,5,17,10,0,25,9,27,21,17,5,51,18,40,Santa Clara,74,23,2,11,13,13,0,28,7,10,9,11,7,56,29,40
11/14/2012,0,Louisiana Tech,70,17,4,11,9,11,0,32,11,31,22,21,4,61,22,40,AR Little Rock,52,25,5,6,19,8,0,34,10,19,14,13,4,56,17,40
11/14/2012,0,Northern Iowa,84,12,3,6,15,11,0,34,9,39,32,20,6,53,23,45,Toledo,81,27,1,9,12,10,0,29,7,14,10,26,9,69,31,45
11/14/2012,0,SIU Edwardsville,62,18,3,10,9,13,0,26,9,10,7,14,7,54,24,40,Western Ill.,50,13,4,3,18,10,0,27,7,20,14,11,4,39,16,40
11/14/2012,0,Texas Tech,91,11,3,10,8,16,0,46,20,18,13,27,8,77,35,40,Nebraska Omaha,63,17,2,5,17,12,0,23,4,9,6,17,5,56,26,40
11/14/2012,0,Creighton,77,11,4,4,10,15,0,34,6,17,13,27,10,53,27,40,UAB,60,19,0,8,9,16,0,29,7,5,4,20,8,63,24,40
11/14/2012,0,Denver,68,17,7,7,10,17,0,33,6,25,17,26,11,43,20,40,TAMU Corpus Christi,51,20,2,7,11,8,0,30,7,15,10,13,3,49,19,40
11/14/2012,0,Loyola (MD),86,14,8,10,17,14,0,41,14,31,23,14,7,55,28,40,UMBC,70,21,3,6,12,11,0,24,10,18,11,17,5,67,27,40
11/14/2012,1,Wyoming,73,17,6,8,13,16,0,32,11,19,14,25,7,52,26,40,N.C. Central,60,18,0,6,13,9,0,22,6,20,18,15,6,45,18,40
11/14/2012,0,UC Riverside,30,18,4,2,18,5,0,37,14,12,4,19,2,49,12,40,Fresno St.,39,15,1,3,13,3,0,26,3,18,13,9,4,39,11,40
11/14/2012,0,Washington St.,72,8,1,5,5,16,0,25,6,8,6,24,8,56,29,40,Utah Valley,49,9,1,2,13,10,0,20,4,10,6,11,5,43,19,40
11/14/2012,1,San Diego,65,15,2,4,13,9,0,27,8,35,25,9,2,38,19,40,Northern Kentucky,61,24,5,7,14,14,0,19,7,13,9,23,6,49,23,40
11/14/2012,0,Sacramento St.,85,14,4,9,10,11,0,29,7,36,29,18,6,51,25,40,CSU Bakersfield,67,25,0,3,16,18,0,27,13,6,3,23,8,66,28,40
11/15/2012,1,Oklahoma St.,69,20,7,8,15,8,0,39,13,28,23,13,4,56,21,45,Akron,65,22,6,4,12,10,0,39,18,23,15,26,8,70,21,45
11/15/2012,1,Colorado,67,15,7,9,14,13,0,34,4,24,14,15,7,51,23,40,Dayton,57,23,4,5,14,9,0,37,10,14,10,21,5,64,21,40
11/15/2012,1,Tennessee,75,21,2,3,14,7,0,35,11,26,19,8,4,52,26,40,N.C. Asheville,68,22,2,7,11,10,0,24,3,29,21,6,1,46,23,40
11/15/2012,1,Boston Coll.,74,15,0,5,13,15,0,25,7,10,8,26,10,59,28,40,Baylor,84,12,1,11,8,11,0,29,9,16,10,26,12,60,31,40
11/15/2012,1,Penn St.,55,18,1,8,13,4,0,34,13,17,14,19,3,60,19,40,N.C. State,72,17,1,8,13,12,0,33,6,18,12,16,8,52,26,40
11/15/2012,1,Charleston,53,13,4,2,14,11,0,37,9,10,6,15,5,56,21,40,St. John's,64,12,4,9,6,8,0,33,6,13,8,10,2,60,27,40
11/15/2012,1,N.C. Central,59,18,1,9,16,7,0,36,12,31,25,4,0,53,17,40,Southern,55,25,7,10,21,6,0,27,3,20,14,16,5,46,18,40
11/15/2012,1,Indiana,99,12,3,11,9,24,0,41,16,44,30,21,9,53,30,40,Sam Houston St.,45,31,0,4,18,5,0,20,9,12,8,26,5,53,16,40
11/15/2012,1,Louisville,80,14,7,11,11,17,0,52,27,30,17,31,7,72,28,40,Samford,54,22,4,6,20,7,0,25,4,14,9,20,9,46,18,40
11/15/2012,1,Oregon St.,62,16,1,4,20,14,0,35,7,21,15,10,3,46,22,40,Alabama,65,21,1,8,8,16,0,21,7,10,6,21,7,58,26,40
11/15/2012,0,Richmond,68,22,3,11,17,12,0,32,12,27,20,17,6,51,21,40,Hampton,58,23,3,7,23,8,0,30,9,23,18,15,4,43,18,40
11/15/2012,0,Virginia Tech,95,15,2,7,13,16,0,43,9,15,12,24,11,68,36,40,Virginia Military,80,13,6,5,10,15,0,26,8,15,12,37,8,73,30,40
11/15/2012,0,Drexel,84,19,2,5,16,20,0,35,11,23,17,22,7,65,30,45,Illinois St.,86,22,5,6,13,16,0,31,7,26,18,20,6,63,31,45
11/15/2012,0,Longwood,66,20,6,4,13,15,0,39,15,12,8,21,4,66,27,40,Norfolk St.,78,15,2,9,13,11,0,40,16,32,21,12,7,58,25,40
11/15/2012,0,American,62,9,3,7,21,13,0,31,8,25,20,12,6,36,18,40,Mount St. Mary's,57,25,0,12,14,11,0,18,6,7,5,29,10,52,21,40
11/15/2012,1,Northern Kentucky,56,20,1,3,8,9,0,25,7,29,18,23,4,50,17,40,Tulsa,76,22,4,4,9,10,0,30,4,25,19,11,3,46,27,40
11/15/2012,1,Massachusetts,77,22,3,7,15,10,0,33,14,17,9,19,6,61,31,40,Providence,75,18,1,3,12,9,0,32,10,24,18,19,5,54,26,40
11/15/2012,0,Central Conn. St.,86,12,5,9,14,18,0,24,4,13,13,19,11,50,31,40,Brown,71,13,1,5,14,16,0,21,9,13,11,25,10,56,25,40
11/15/2012,0,Kansas,69,13,9,7,13,20,0,40,15,19,10,23,7,59,26,40,Chattanooga,55,22,4,5,18,10,0,32,10,7,4,23,11,57,20,40
11/15/2012,1,Auburn,59,17,3,7,20,10,0,39,22,30,17,10,2,60,20,40,Murray St.,79,24,7,9,17,9,0,26,4,16,14,23,11,51,27,40
11/15/2012,0,Jacksonville St.,79,18,6,9,17,22,0,43,13,27,19,10,2,57,29,40,Alabama A&M,61,22,2,11,14,8,0,31,14,16,10,12,1,68,25,40
11/15/2012,1,Georgia,60,13,3,6,15,17,0,26,10,21,11,30,9,52,20,45,Southern Miss,62,20,3,5,22,12,0,34,7,8,5,18,7,49,25,45
11/15/2012,0,Northwestern,81,23,3,8,12,25,0,29,8,26,15,23,12,54,27,40,Miss. Valley St.,68,25,1,4,16,18,0,28,10,21,12,13,8,51,24,40
11/15/2012,0,Minnesota,72,20,7,13,17,22,0,38,8,23,14,16,6,54,26,40,Tennessee St.,43,18,2,11,20,8,0,31,13,21,11,22,4,59,14,40
11/15/2012,0,Texas A&M,81,14,4,5,11,18,0,30,13,29,24,19,9,54,24,40,Prairie View A&M,59,21,2,9,14,9,0,36,21,15,13,19,6,61,20,40
11/15/2012,1,Iowa,66,16,5,3,11,16,0,40,11,25,18,21,4,49,22,40,Howard,36,20,2,8,11,6,0,27,9,12,5,16,3,52,14,40
11/15/2012,0,SE Missouri St.,64,8,3,8,10,17,0,30,4,9,6,19,4,50,27,40,McNeese St.,53,11,1,9,9,11,0,26,8,9,8,18,5,56,20,40
11/15/2012,0,TCU,61,20,3,4,16,16,0,25,9,16,8,11,3,51,25,40,SMU,64,18,4,5,17,12,0,29,11,27,18,13,6,45,20,40
11/15/2012,0,Tennessee Tech,71,25,4,4,13,9,0,26,9,21,15,18,6,52,25,40,Coastal Carolina,69,17,2,7,14,8,0,30,11,36,29,16,6,46,17,40
11/15/2012,1,Wichita St.,79,11,3,8,13,14,0,33,9,27,26,18,5,50,24,40,Western Carolina,63,19,1,4,13,16,0,20,7,4,1,28,10,60,26,40
11/15/2012,1,Evansville,50,16,3,8,13,13,0,27,10,11,7,19,3,58,20,40,Buffalo,56,16,4,10,19,19,0,35,6,17,11,9,1,45,22,40
11/15/2012,0,New Orleans,65,19,6,2,14,20,0,34,9,14,9,15,4,55,26,40,Bethune-Cookman,71,15,3,9,7,14,0,38,18,26,20,24,7,65,22,40
11/15/2012,1,DePaul,59,19,6,10,12,9,0,26,7,18,11,13,2,54,23,40,Gardner-Webb,71,17,2,7,12,14,0,42,18,17,12,19,7,62,26,40
11/15/2012,0,Stanford,69,14,3,6,15,9,0,47,19,30,21,18,4,64,22,40,Alcorn St.,51,21,6,5,19,9,0,28,5,12,7,6,2,51,21,40
11/15/2012,1,Nebraska,50,20,5,1,12,12,0,29,5,11,7,12,5,51,19,40,Valparaiso,48,15,0,3,11,7,0,30,4,21,14,15,2,47,16,40
11/15/2012,0,Utah St.,58,20,4,7,9,12,0,46,21,24,15,16,3,62,20,40,St. Mary's,67,22,1,4,11,11,0,27,6,23,16,22,9,46,21,40
11/15/2012,1,Wyoming,71,18,2,6,12,18,0,32,10,11,7,25,12,57,26,40,South Dakota,51,16,3,10,14,7,0,32,12,19,14,16,5,53,16,40
11/15/2012,1,Purdue,81,33,7,9,16,19,0,45,16,28,16,23,5,77,30,45,Villanova,89,22,4,7,18,11,0,38,11,41,33,24,8,64,24,45
11/15/2012,0,Arizona,72,19,3,6,19,14,0,35,13,23,19,18,9,45,22,40,UTEP,51,19,3,6,15,6,0,14,5,19,14,14,5,44,16,40
11/15/2012,0,Cal Poly,64,15,0,7,5,12,0,29,12,30,22,21,6,54,18,40,Northern Colorado,53,20,2,2,14,10,0,33,9,13,6,18,3,52,22,40
11/15/2012,0,New Mexico St.,81,13,5,4,12,15,0,37,13,26,21,8,4,54,28,40,SE Louisiana,56,20,3,1,11,7,0,28,14,11,5,21,5,63,23,40
11/15/2012,1,San Diego,71,22,7,8,20,12,0,23,7,14,10,19,9,55,26,40,CSU Northridge,74,20,4,15,22,7,0,32,12,27,22,10,2,56,25,40
11/15/2012,0,Portland,51,12,1,5,14,12,0,30,11,11,8,13,3,44,20,40,Idaho St.,48,14,1,9,13,14,0,21,7,6,2,22,8,47,19,40
11/15/2012,0,San Jose St.,68,15,7,7,15,13,0,27,8,18,13,12,5,58,25,45,Weber St.,67,17,3,7,16,14,0,33,9,15,13,14,6,61,24,45
11/15/2012,1,UCLA,100,15,5,8,13,27,0,38,8,24,19,16,9,61,36,40,James Madison,70,18,5,8,12,10,0,25,7,15,9,18,7,63,27,40
